,Building_1,Building_2,Building_3,Building_4,Building_5,Building_6,Building_7,Building_8,Building_9,Building_10,Building_11,Building_12,Building_13,Building_14,Building_15,Building_16,Building_17
14,0.10851975000000003,-0.198896985,-0.03313862999999997,0.04799065229999998,0.1249233477,-0.16665673500000003,-0.02485517517,0.04299044999999998,-0.27571813983,0.11485663410000001,0.06008290229999998,-0.24734511144,0.06352485000000002,-0.20793150000000002,-0.04381293483,0.12052920000000002,-0.019298260169999956
15,0.05912380229999999,-0.13397695983,0.08946310230000001,0.18541220460000002,0.010496045400000004,-0.08065617966000002,-0.02493246483,0.0036225000000000003,-0.04530540483000003,0.021637247700000018,0.065620725,-0.13645474983,0.0037064522999999965,0.028652243099999995,-0.07072328466000001,0.14188930230000002,-0.06992873999999999
16,0.041063052299999986,-0.13552980966000006,0.0975579477,0.13612665000000002,0.007524449999999997,0.10707649770000001,-0.10767519,0.047292600000000004,0.0794730477,-0.44828679483,0.035702897700000014,0.001622645399999995,-0.04425004017,0.007665893099999996,-0.03572268966,0.05310585000000001,-0.20557687499999996
17,0.02058040230000001,-0.029562019829999956,0.12030495,0.1431071523,0.009463349999999999,0.007244993100000002,-0.50375451483,0.0531944046,-0.08537749983,-0.646254,0.0102695046,0.0245444454,0.016198902300000012,0.006030593100000001,-0.00870609915,-0.026205164999999985,-0.3346924398300001
18,-0.008650529999999991,0.039499043100000006,0.1143076908,0.0038248976999999944,-0.0034365498300000085,0.028684452300000007,-0.23038617482999998,-0.12004240499999999,0.050986397700000005,-0.6767441767800001,-0.06452155016999997,0.016895795400000004,-0.07288228017000002,0.030439343100000005,-0.012772949489999998,-0.15985850516999997,-0.5237676101700001
19,-0.152847765,0.046832590800000004,0.0607015908,-0.023244365340000003,-0.33525271017,-0.27854127000000006,-0.34701618482999996,-0.09346291983,0.049720247700000005,-0.6553392299999999,-0.21997429839000004,0.0120278454,-0.12267475982999997,-0.03717651483,-0.00040573449,-0.23801515983,-0.59814237483
20,-0.14591189466,0.004789745399999999,0.0031463931,-0.021722929829999998,-0.28360794483,-0.30947500017,-0.549859275,-0.11393245016999999,-0.335204415,-0.33847351839000006,-0.43300707534000005,0.0013190454000000002,-0.32189776983,-0.29723337000000005,-1.449e-08,-0.31131523017,-0.44474881499999996
21,-0.52221718017,-0.05192250966,-1.449e-08,-0.22574454966,-0.21718819017,-0.24820162983,-0.48109215483,-0.10786115466000001,-0.25792682517000004,-0.5358643548300001,-0.44177997339,-1.449e-08,-0.26209994517,-0.06985387017000001,-1.449e-08,-0.40965886017,-0.7963728198300001
22,-0.7257316500000001,-0.22959405000000002,-1.449e-08,-0.41040268983,-0.37774222983000005,-0.23287361517,-0.247409505,-1.449e-08,-0.275273775,-0.39030182856,-0.51712153983,-1.449e-08,-0.31446198,-0.11695120983000001,-1.449e-08,-0.32385632517,-0.67443222483
23,-0.56456179983,-0.37112270516999996,-1.449e-08,-0.09255729483,-0.18531261000000002,-0.214452,-0.36392117517,-1.449e-08,-0.20214516483000003,-0.208750185,-0.29310854517,-1.449e-08,-0.24137441999999998,-0.06895308483,-1.449e-08,-0.21560637483,-0.70487812017
24,-0.5154213701699999,-0.20781558,-1.449e-08,-0.10527226983,-0.15920162999999998,-0.20026387017,-0.12700967517,-1.449e-08,-0.06762241017,-0.20002237983,-0.362010915,-1.449e-08,-0.170713935,-0.07442064000000001,-1.449e-08,-0.13556602017,-0.32464603016999993
25,-0.20450219516999998,-0.5987376674999999,-1.449e-08,-0.38385821249999996,-0.15373769733,-0.16327452266999998,-0.16539127983000002,-1.449e-08,-0.05931662625,-0.24402608999999997,-0.12779052678,-1.449e-08,-0.15258211982999997,-0.10266406983,-1.449e-08,-0.15367611483000002,-0.14186192517000001
26,-0.14191747983,-0.42034282983000004,-1.449e-08,-0.06814888983,-0.044382870000000005,-0.16693687017,-0.21982537017,-1.449e-08,-0.06008761017,-0.142472925,-0.130359285,-1.449e-08,-0.13784578983,-0.34538605983000004,-1.449e-08,-0.11903776983,-0.050727070170000006
27,-0.1305512775,-0.32744260017,-1.449e-08,-0.063676305,-0.07906951017,-0.14608093500000002,-0.03070913517,-1.449e-08,-0.058834225170000004,-0.13186382517,-0.10154510856,-1.449e-08,-0.141907815,-0.026697825,-1.449e-08,-0.11472215516999999,-0.05057492517
28,-0.13366058517,-0.20982486483,-1.449e-08,-0.065212245,-0.04346758017,-0.23851747017,-0.16330712517,-1.449e-08,-0.058911514830000004,-0.083397195,-0.11230957017,-1.449e-08,-0.090903015,-0.02647081017,-1.449e-08,-0.068849235,-0.10556206983
29,-0.13192903017000002,-0.16436973483,-1.449e-08,-0.11865619017000001,-0.048348304829999994,-0.20319326999999998,-0.09186901983,-1.449e-08,-0.05977366983,-0.07882399160999999,-0.11252048661000001,-1.449e-08,-0.13542354,-0.19306717983,-1.449e-08,-0.13317759,-0.036710414999999996
30,-0.14639247,-0.05104344483000001,-1.449e-08,-0.16265025,-0.04920804,-0.17816421483000003,-0.03490641,-1.449e-08,-0.056433724830000004,-0.07714475999999999,-0.101422755,-1.449e-08,-0.07755289983,-0.450385425,-1.449e-08,-0.07363576017,-0.11664932517000001
31,-0.17986437,-0.047295359999999995,0.0018848385000000004,-0.19633709466000002,-0.026103735000000003,-0.10907831466000001,-0.06399750483,0.0033361431,-0.051396029999999995,-0.14372871534,-0.09154861695,0.0019653477000000003,-0.104001975,-0.383890815,-1.449e-08,-0.19396072017,-0.010123684829999997
32,-0.10922321465999998,-0.23536348983,0.009886547700000001,-0.04423555016999999,0.012429197700000004,-0.05972777999999999,-0.11408218982999999,0.0129133431,-0.16358968017,-0.03273774966,-0.27837463500000004,0.012775350000000001,-0.13248931499999997,-0.02167221483,-0.01119836466,-0.06559139034,0.0102096954
33,-0.021121594829999986,-0.03284400483000001,0.007495697699999998,-0.079006725,0.045542297700000005,-0.09084988016999998,-0.074225025,0.0415184523,-0.08240463,-0.005856365340000003,-0.041801230169999995,-0.059078149829999996,-0.13948074000000002,-0.01836849483,-0.06650669466,-0.007848754829999999,0.018253949999999998
34,0.04863695460000002,-0.22945397517,-0.026755785000000015,-0.07679217483,0.06660109770000001,-0.13122385982999998,-0.03792274983,0.0898426023,-0.055622270339999995,0.040676652300000005,-0.0026371800000000063,-0.18547199999999997,-0.03222335465999999,-0.00048783482999999715,-0.18945675,0.06217474770000001,-0.06380913483
35,0.11788419540000002,-0.080745525,0.04539855000000001,-0.03648823982999998,0.0576449046,-0.07392314034,-0.03707024517,0.0363262023,-0.14675472000000003,0.08882829540000002,0.030175618200000007,-0.22784922216,0.029764295400000005,0.04452799080000001,-0.27876586499999995,0.11461704540000002,-0.25022298483
36,0.14677335000000002,-0.20409648966000002,0.10852204770000001,-0.010753985339999963,0.06563049540000003,-0.19612215,-0.037072665,0.09157219770000001,-0.21940033499999995,-0.15612734466,0.07493055,-0.28852970517000004,0.0753917046,0.05967349080000001,-0.19331109,-0.0011761098300000054,0.09070165230000002
37,0.16273305,0.027812747699999987,0.11390175000000001,-0.01648479483000002,0.05690545230000001,-0.123693885,-0.03728277,0.1669581546,-0.2688933498299999,-0.167685525,0.09925075230000001,-0.30612620178,0.021315252300000014,0.0706651908,-0.24681058983000004,0.09546494999999999,0.1773460977
38,0.1234904454,0.07930054770000002,0.0392828523,-0.017368670339999975,0.052300847700000014,0.0718611954,-0.037152359999999995,0.15404595000000004,0.10797004769999999,-0.1941708251700001,0.12028310460000002,-0.290053575,0.08130730230000004,0.0762806454,-0.27032303466,0.09982114770000002,0.16422690000000004
39,0.08839475460000003,0.0865466931,-0.30687646500000004,0.041581697699999996,0.0342354954,-0.007754569830000019,-0.03808454517,-0.13729033017000006,-0.11669763483000001,-0.20140375500000005,0.0805866318,-0.16444782144,0.020379149999999995,0.029406640799999998,-0.36496929483,0.1074490977,0.13514109540000002
40,0.09818470230000002,-0.12714975,-0.07952112000000003,0.08699635230000002,-0.04606853516999999,0.0328221477,-0.12221832482999999,-0.018428874659999983,-0.14201649000000005,0.04628979539999999,0.013607952299999997,0.013653947700000014,0.02425465230000001,0.027151493099999997,-0.24158694482999998,0.01886804999999999,0.09569035230000002
41,0.06322699770000001,-0.06717564000000001,-0.08601263999999999,0.03300040230000001,-0.14927839983,-0.25210909017000005,-0.41331517983000005,-0.3565143653400001,-0.10157006033999996,-0.006138934830000006,0.0808783569,0.0604666044,-0.03563089551000005,-0.09429851466,-0.1635921,-0.29315201516999995,0.0509082
42,-0.28524531483,0.046646297700000006,-0.12278101500000002,-0.0038277653400000024,-0.31592547000000004,-0.06661294982999999,-0.03725379,-0.24343320267,-0.14764343516999998,-0.08885750516999998,0.05121985230000001,0.041298790800000006,-0.04648391999999996,-0.32004304983,-0.05708336949,-0.03638438999999999,0.010882452300000001
43,-0.30761304966,0.0381685023,-0.36805083965999996,-0.001429684829999989,-0.37152842517,-0.03141432,-0.256755555,-0.04926359466,-0.16657703999999998,-0.13603936500000002,-0.16762997034,0.014481174900000001,-0.29101232034,0.004250399999999998,-1.449e-08,-0.20124195966,-0.014523805170000003
44,-0.7587543600000002,-0.19050969483,0.0029497431,-0.013642335,-0.20486928483,0.0010326954,-0.6359830098299999,-0.32142201966,-0.26363588517,-0.23630454288000002,-0.48837579966,0.0011419431000000001,-0.36769824,-0.31784539500000003,-1.449e-08,-0.28638277983,-0.0278208
45,-0.7524560351699999,-1.449e-08,-1.449e-08,-0.00913595949,-0.22096042983,-1.449e-08,-0.54640099017,-0.10995494517,-0.20683267982999998,-0.26750230983,-0.50246731017,-1.449e-08,-0.33309612000000005,-0.5190583601700001,-1.449e-08,-0.41061037499999997,-0.03112210017
46,-0.56972989017,-1.449e-08,-1.449e-08,-0.11206566,-0.32777828999999997,-1.449e-08,-0.517053915,-0.05048798516999999,-0.11916093483,-0.16350274017000002,-0.45407554983,-1.449e-08,-0.37420425,-0.13516030017,-1.449e-08,-0.39931783982999997,-0.03117765483
47,-0.274563765,-1.449e-08,-1.449e-08,-0.40469603517,-0.177538725,-1.449e-08,-0.44807909516999994,-0.230209875,-0.13243860000000002,-0.18771795,-0.30996847161,-1.449e-08,-0.22173080517000002,-0.14439526982999998,-1.449e-08,-0.23430088017000003,-0.03228130017
48,-0.19610283483000002,-1.449e-08,-1.449e-08,-0.40395946499999996,-0.08543786516999999,-1.449e-08,-0.26622959517,-0.461426805,-0.15277048983,-0.72744065856,-0.363430935,-1.449e-08,-0.17224745517000004,-0.13101375483000002,-1.449e-08,-0.16902102482999998,-0.031894909830000005
49,-0.25943620500000003,-1.449e-08,-1.449e-08,-0.28833651000000005,-0.08171755767000001,-1.449e-08,-0.125765955,-0.31115705733000004,-0.06489466767,-0.78274013517,-0.10893783410999999,-1.449e-08,-0.16451463483,-0.10422656999999999,-1.449e-08,-0.15996355767,-0.03216297483
50,-0.13973189517,-1.449e-08,-1.449e-08,-0.06088456016999999,-0.07365267,-1.449e-08,-0.23168302983,-0.040047940170000004,-0.13678559999999998,-0.36067944338999997,-0.13858477983,-1.449e-08,-0.16394227982999998,-0.05085748017,-1.449e-08,-0.15095199483,-0.032522804999999995
51,-0.14052160017,-1.449e-08,-1.449e-08,-0.061908525,-0.08400335516999999,-1.449e-08,-0.03149159517,-0.11475355500000001,-0.06411342483,-0.03762328499999999,-0.19557635517000002,-1.449e-08,-0.14068099017,-0.39262345983,-1.449e-08,-0.14230307322000002,-0.03187317483
52,-0.14200682517000002,-1.449e-08,-1.449e-08,-0.06644631483,-0.10207480500000002,-1.449e-08,-0.07474183982999999,-0.344564955,-0.06331888017,-0.03699337572,-0.123606945,-1.449e-08,-0.136271205,-0.222573645,-1.449e-08,-0.11635228017,-0.032653215
53,-0.14108671017,-1.449e-08,-1.449e-08,-0.06152695983,-0.042875909999999996,-1.449e-08,-0.16601675517,-0.03910368483,-0.09752252517000001,-0.036855315,-0.16572131856000002,-1.449e-08,-0.13211982,-0.30292311482999995,-1.449e-08,-0.07266252482999999,-0.05962152483
54,-0.205591365,-1.449e-08,-1.449e-08,-0.06278999517,-0.07410668516999999,-1.449e-08,-0.036843244829999997,-0.09728103483000002,-0.16881332517,-0.038299489830000005,-0.22341648483,-1.449e-08,-0.10802777517,-0.23095611000000002,-1.449e-08,-0.07439648517,-0.07574405516999999
55,-0.25482597966,0.0017974431000000002,0.0024437454,-0.09118557000000001,-0.04453984017,0.0109560408,-0.294661395,-0.14533711982999997,-0.05833432017,-0.09241077195,-0.09003200660999999,0.0020274408,-0.09576924966,-0.069559245,-1.449e-08,-0.22515045966,0.0005221023000000018
56,-0.14245843499999997,0.0080683977,0.010567343100000001,-0.18875640483,0.0146901,0.0429525,-0.10836588483000001,-0.10412513999999999,-0.13164406983000002,-0.06723842516999999,-0.07306341965999999,0.0026055159000000004,-0.18423794466,-0.07952595965999999,-0.01581100983,-0.10393194483,0.05596129770000001
57,0.009122945399999999,0.004371150000000002,0.021541793100000005,-0.08379325017,0.07717305,0.07724089770000002,-0.07365267,0.027375750000000004,-0.09076777982999999,0.0166826682,-0.18598961178,-0.06329714517,-0.11274427017000001,-0.012094310339999996,-0.09222885,-0.005774264999999987,0.1074904977
58,0.017392602300000008,-0.06608648465999999,0.0432606954,-0.13145810517,0.0930097023,0.1092408,-0.036384389999999996,0.0860844,-0.0014441748299999922,0.03707370000000001,-0.011041380000000007,-0.10923286500000001,-0.016472710169999988,0.0189669408,-0.17987644016999998,0.05199264540000001,0.1395927477
59,0.030311699999999983,-0.17483151483,0.05303224770000001,-0.055868614829999975,0.1176795,0.04459125,-0.03694467483,0.1108289523,0.043305545400000006,0.1023457818,-0.013563436950000018,-0.19516821534,0.041005547700000006,-0.12489656948999998,-0.21884246999999998,-0.05009675516999998,0.1617889023
60,0.01841839770000001,0.05475150000000001,0.0874506,-0.02409204483000002,0.12529594770000002,0.1348650954,-0.037157185169999996,0.1051398954,0.12009220230000002,0.1373284023,0.03473230230000001,-0.23400867483000004,0.07993304309999999,0.022856243100000003,-0.342884115,0.060577404599999995,0.18634369770000003
61,0.0475743477,0.06739575,0.10997335230000002,0.00112125,0.14184790230000002,0.05820724770000002,-0.03647615517,0.017430552300000006,0.1473633,0.12125599769999999,0.0596547159,-0.23300161982999995,0.11486890230000002,0.020361893099999997,-0.35800442999999993,0.1383392523,0.18072480000000005
62,0.08750695230000001,-0.0804195,0.03469319999999999,0.0023781954000000136,0.10789185000000003,0.06668275230000001,-0.09268286517,0.11352455460000002,0.16277100000000003,0.17300599770000002,0.0888559023,-0.28879053965999996,0.11558535000000002,0.0368954454,-0.36633617999999996,0.10403245230000001,0.16630609770000002
63,0.053478450000000004,-0.05065221483000005,-0.48310384500000003,0.0025265523000000028,0.041937047699999994,-0.03135394017,-0.047993299829999995,0.1677482046,0.16650045,0.0971025477,0.1239887841,-0.14889199500000003,0.09468870000000003,0.03015184770000001,-0.26214825483,0.10039845000000003,0.1368764523
64,0.08845455,-0.20776244516999998,-0.14518013517000003,0.004419450000000013,-0.07470802017,0.04189105229999999,-0.047522374830000005,-0.006976935000000013,0.15440589540000002,0.1017244023,0.08276779770000002,-0.0005836282199999773,0.029335343099999994,-0.003849514829999979,-0.06358695966,-0.012731870339999975,0.09627340230000002
65,0.06949219770000001,-0.16348342500000002,-0.32393602016999995,0.03575579999999999,-0.12800224017,-0.05732726517000002,-0.35629219016999997,-0.12977244,0.1306330977,0.058223731800000025,-0.28203818517,0.0314996454,-0.13788683999999998,0.0244547454,-0.03385589949,0.02809449539999997,0.0513854454
66,0.0219753477,-0.054487239660000006,-0.43483524966,0.03208385460000001,-0.26917106517,-0.13410071892,-0.025726995000000003,-0.234687285,0.0022206476999999942,-0.3650006801700001,-0.25344459,0.0367624272,-0.18554204466000004,-0.13987922949000003,-0.03038070483,-0.17940793500000002,0.0110215977
67,-0.28078963983,0.0437701431,0.0446533431,0.001844597699999999,-0.22790474784,0.0082345704,-0.375312735,-0.46400722767,-0.30366451017,-0.44714690999999995,-0.26598326517,0.015409990799999999,-0.18732189483,-0.36584834517,-1.449e-08,-0.17520099533999997,-0.016612784999999998
68,-0.22440904982999998,0.0051968453999999996,0.0022171908000000002,-0.014951260169999998,-0.43274867517,0.0005726931,-0.55276210017,-0.02727259983,-0.41262931017,-0.145414395,-0.28069787465999996,0.0010717977,-0.34990452000000005,-0.201113955,-1.449e-08,-0.27480285,-0.02828448
69,-0.6792598001700001,-1.449e-08,-1.449e-08,-0.019201669829999997,-0.31138768017,-1.449e-08,-0.53418351483,-0.14566555017000002,-0.36752194017,-0.16126002144,-0.36512143983,-1.449e-08,-0.48990931983,-0.26289689517,-1.449e-08,-0.11835673983,-0.031486770000000004
70,-0.58533562017,-1.449e-08,-1.449e-08,-0.32841343016999996,-0.18234698516999998,-1.449e-08,-0.45778015017,-0.5106276000000001,-0.24264712016999998,-0.29124658017,-0.249191775,-1.449e-08,-0.36706068,-0.20206787517,-1.449e-08,-0.22399608483,-0.03134669517
71,-0.42700581,-1.449e-08,-1.449e-08,-0.18532951982999998,-0.224095095,-1.449e-08,-0.20627722017,-0.45860608017,-0.169192485,-0.20185616178000002,-0.362141325,-1.449e-08,-0.26554856517000003,-0.2092356,-1.449e-08,-0.130866435,-0.032088105
72,-0.32543091,-1.449e-08,-1.449e-08,-0.295762635,-0.30566172483,-1.449e-08,-0.14827858982999997,-0.04142208483,-0.16224935517000003,-0.27854127,-0.17382686516999998,-1.449e-08,-0.15963150483000002,-0.17497157517000003,-1.449e-08,-0.08210275983000001,-0.09180622017000001
73,-0.13227679017,-1.449e-08,-1.449e-08,-0.2799576675,-0.04203307017,-1.449e-08,-0.19774503000000002,-0.04081591017,-0.10662224517,-0.33588585072,-0.18193080339,-1.449e-08,-0.14277963483000003,-0.13591137483,-1.449e-08,-0.07554361500000001,-0.03235858983
74,-0.120752415,-1.449e-08,-1.449e-08,-0.06227802,-0.04225284000000001,-1.449e-08,-0.19715576517,-0.11077122483,-0.11226852,-0.183334725,-0.16109982,-1.449e-08,-0.13918852017,-0.17110758483000002,-1.449e-08,-0.07728483483000001,-0.033706159830000006
75,-0.11726756999999999,-1.449e-08,-1.449e-08,-0.067023495,-0.04237842483,-1.449e-08,-0.03058839,-0.17792029017,-0.12410202482999999,-0.11830441643999999,-0.13750527483,-1.449e-08,-0.11742454017,-0.38027314016999997,-1.449e-08,-0.07927720983,-0.03851200017
76,-0.11969464499999999,-1.449e-08,-1.449e-08,-0.06120093482999999,-0.04787978517,-1.449e-08,-0.11124939483,-0.15115001516999998,-0.07308273483,-0.072297855,-0.13278394017,-1.449e-08,-0.12373493517,-0.021592519829999997,-1.449e-08,-0.07323487983,-0.038567554829999996
77,-0.11890011482999999,-1.449e-08,-1.449e-08,-0.06262336017,-0.04592363517,-1.449e-08,-0.14070272517000001,-0.03965671017,-0.11153194982999999,-0.06271513983,-0.12686076144,-1.449e-08,-0.14730534,-0.022394295,-1.449e-08,-0.07311171483000001,-0.038598940170000005
78,-0.17588444517,-0.024183824490000002,-0.20942397,-0.07404148016999999,-0.041941305,-0.03186352449,-0.036007649999999995,-0.03953354517,-0.05301649017000001,-0.07275429,-0.12619823517,-1.449e-08,-0.12561622982999998,-0.287025165,-1.449e-08,-0.10822339017,-0.03773316267
79,-0.10636142517000001,-0.05155782534,-0.38455011,-0.39150047034,-0.03866898483000001,-0.12480961500000001,-0.06714907983,-0.024150004830000002,-0.04843524483,-0.11551668534,-0.11311135983000001,0.0025817454,-0.05223645,-0.10134064017,-0.11229508017,-0.17313618483,-0.028397994660000002
80,-0.05526727983,-0.04063236534,-0.15100511516999998,-0.138560625,0.0183321477,-0.03823428483000001,-0.143153955,0.0151374477,-0.030631859999999997,-0.12300802983,-0.11554567983,0.018264679500000002,-0.19974465,-0.07823392982999999,-0.15395866982999998,-0.05579133966000001,0.050508000000000004
81,0.023838347700000012,-0.016380945,-0.15617081465999996,-0.04638489534000001,0.034165350000000004,0.013425102299999998,-0.05516101017,0.025619700000000002,0.0029474523000000007,0.005623879499999999,-0.08216232822,0.006430793099999997,-0.11439613017000003,-0.041477625000000004,-0.04707560466,0.0011660999999999985,0.09479335230000001
82,0.0483126477,-0.017487010169999987,-0.045573455339999985,-0.029071765169999996,0.08071045230000001,0.052988549999999995,-0.04550826483,0.025944000000000002,0.042084245400000005,0.050253845400000004,-0.07161199983000004,-0.02215118178,-0.036007649999999995,-0.014106014999999996,-0.00142245432,0.06972334770000001,0.1324535523
83,0.0802274454,0.013061699999999999,0.019088849999999994,3.6797700000003715e-05,0.11601544770000002,0.07951215,-0.05407185483,0.12473704770000002,0.08125324770000002,0.07883748870000001,0.020694245400000002,-0.10474096499999999,-0.14309357517000001,0.0224755908,-0.25401211983,0.11579005230000002,0.16959049770000004
84,0.15729929999999998,0.10221200460000002,0.044786747700000004,0.0014973000000000189,0.11246539769999998,0.09946120230000001,-0.11452413483000001,0.1689096954,0.11807625000000002,0.11751964770000002,-0.14526224999999998,0.0216173205,0.09912885,0.0595619454,-0.36751470966,0.1697515023,0.05764605
85,0.17221595460000003,0.03137775000000002,0.03020245230000003,0.0007785476999999725,0.1157969454,0.050022695400000004,-0.09235201500000001,0.18208755,0.14663764770000004,0.1520265546,-0.17218226465999995,-0.23715541017,0.07270300230000003,0.07073189310000001,-0.01871142966,0.2077038,-0.21995095500000006
86,0.1009354977,0.005149704600000012,0.023158704600000014,0.001076406900000008,0.02102775,0.04551010230000003,-0.044962470000000004,0.1813469523,0.16462825229999997,0.13054455,-0.12299111999999997,-0.17581119822,0.0808288977,0.07702354080000001,-0.02078349966,0.22149919769999998,-0.26252982
87,0.09346510229999999,-0.054233664660000035,-0.021957175170000006,0.044335949999999985,-0.11609870517000004,-0.06515669034,-0.0439047,0.06665055,0.1696342023,0.1403341182,0.03654316589999998,-0.12021628500000002,0.014559,0.0788934408,-0.030040189829999998,-0.08048470499999998,-0.3371484948299999
88,0.12135145230000001,-0.048565654829999964,-0.05217848999999999,0.06784655459999998,0.018577097699999993,-0.016537929659999992,-0.043639054829999996,0.04667505,0.15846885000000002,0.050303297700000006,-0.06442253999999999,-0.17986276161,0.06442300229999999,-0.025437194999999992,-0.08194578966,-0.027644500169999944,-0.41971250034
89,0.0659858523,-0.102625425,0.12224729999999999,0.0353084523,-0.06957131517000004,-0.09899809983000003,-0.51116855517,-0.009993274829999992,0.1325283,-0.10588245821999995,0.0022256295000000147,0.0290409408,-0.02579945948999999,-0.22323777966000002,-0.14606161983000002,-0.028622575170000008,-0.5689546751700001
90,-0.12902136534000003,-0.15382584,0.06831,-0.0013210098299999723,-0.26872912017,-0.28503520982999997,-0.21713023017,-0.08998772517,0.08766795000000001,0.019689150000000013,-0.11802587517000003,0.009969727199999999,-0.010157489999999986,-0.31084430517,-0.17180552466,-0.14738745483,-0.6431193348300001
91,-0.5714952503400001,-0.23250894534,0.028914450000000005,0.0013328523000000058,-0.28240044966,-0.46856795517000005,-0.320699925,-0.13227921,-0.006414244830000002,-0.04959685017000001,-0.18263356839000006,0.0027036407999999983,-0.13791099483,-0.40431205017000005,-0.46179630000000005,-0.15122246517,-0.63304153983
92,-0.6190635149999999,-0.31532654034,-0.38049291,-0.07671006,-0.30915623466,-0.29544869466,-0.5434860948300001,-0.22196022534,-0.49142835,-0.331437015,-0.46190980016999994,0.0007854408,-0.29970150966,-0.442024695,-0.11209464,-0.06843627000000001,-0.49717121516999996
93,-0.594575415,-0.31001837517,-0.09650581983,-0.016079074829999998,-0.189014805,-0.33119793,-0.53516883483,-0.25885177983,-0.39645122517,-0.33674116643999996,-0.44551356822000004,-1.449e-08,-0.34605017999999993,-0.31806516482999997,-0.13907019483,-0.16818784983,-0.48351922983
